,Temp_avg,Dew_avg,Hum_avg,Wind_avg,Pres_avg,Precipitation,Date
5076,35.3,25.1,67.2,9.7,29.9,0,26-11-2014
5077,31.4,24.7,76.7,7.5,29.8,0,27-11-2014
5078,26.4,15.2,63.1,12.4,29.9,0,28-11-2014
5079,33.1,24.4,70.7,7.3,29.8,0,29-11-2014
5080,46,42.2,86.1,11.6,29.5,0,30-11-2014
5081,32,19,59.8,14.2,30.1,0,01-12-2014
5082,28.4,22.3,78.9,15.7,30.1,0,02-12-2014
5083,36.3,31,82.5,18.7,29.7,0,03-12-2014
5084,30.2,19.1,63.8,12.3,30.1,0,04-12-2014
5085,35.6,28.1,74.4,8.3,30.1,0,05-12-2014
5086,38.4,27.9,66.4,7.4,30,0,06-12-2014
5087,27.4,14.4,58.8,11,30.4,0,07-12-2014
5088,34.5,24.8,67.7,12.3,30.1,0,08-12-2014
5089,38.4,34.8,85.4,8.5,29.9,0,09-12-2014
5090,30.9,23.6,75.2,14.9,29.8,0,10-12-2014
5091,24.9,21.3,87.4,9.3,29.6,0,11-12-2014
5092,31.3,25.1,78.2,6.7,29.8,0,12-12-2014
5093,36,32.3,87.2,12.7,29.8,0,13-12-2014
5094,37.2,36,93.7,6.8,29.7,0,14-12-2014
5095,38.7,36.3,90.8,6.1,29.8,0,15-12-2014
5096,37.8,37.1,97.2,13.8,29.6,0,16-12-2014
5097,36.9,34,90,15.9,29.6,0,17-12-2014
5098,30.8,25,79.1,12.6,29.8,0,18-12-2014
5099,27.3,20.1,74.9,9.9,29.9,0,19-12-2014
5100,27.7,21.7,78.2,4.2,30,0,20-12-2014
5101,32.3,24.1,72.1,4.5,30,0,21-12-2014
5102,34.7,27.1,74.5,10.8,29.9,0,22-12-2014
5103,39.8,37.7,92.3,13.1,29.7,0,23-12-2014
5104,43.7,42.4,94.8,13.8,29.3,0,24-12-2014
5105,41,34.4,77,25.7,29.4,0,25-12-2014
5106,39.5,33.8,79.9,11.5,29.9,0,26-12-2014
5107,42.7,38.5,86.2,9.3,29.7,0,27-12-2014
5108,38.4,28.1,66.7,16,29.7,0,28-12-2014
5109,30.2,16.8,57.3,9.3,30,0,29-12-2014
5110,23.7,13.1,64.8,12.2,30.1,0,30-12-2014
5111,20.9,9.8,62.4,23.2,30,0,31-12-2014
5112,26.4,15,62.1,25.8,29.6,0,01-01-2015
5113,28.5,19.2,68.6,16.1,29.8,0,02-01-2015
5114,33.1,29.7,88,14.6,29.8,0,03-01-2015
5115,36.1,34.3,92.7,10.1,29.4,0,04-01-2015
5116,16.7,9,72,25.8,29.9,0,05-01-2015
5117,16.2,8.3,71.7,16.6,29.8,0,06-01-2015
5118,8.8,-0.5,66.8,15.8,29.9,0,07-01-2015
5119,14.2,8.1,77,27.6,29.8,0,08-01-2015
5120,18.6,11.8,75.2,25.4,29.6,0,09-01-2015
5121,12.5,4.2,70.1,25,30.1,0,10-01-2015
5122,26.5,16.4,66.2,17.7,30.1,0,11-01-2015
5123,29,24.8,83.9,11.6,30,0,12-01-2015
5124,9,1.5,71.2,8.7,30.4,0,13-01-2015
5125,18.7,10.3,71.2,8.5,30.1,0,14-01-2015
5126,22.5,15.9,76,19,29.7,0,15-01-2015
5127,23.8,15.4,70.8,14.7,29.7,0,16-01-2015
5128,19.1,12.4,75.9,10.3,29.9,0,17-01-2015
5129,37.1,34.1,87.7,12.3,29.4,0,18-01-2015
5130,28.9,20.9,71.8,13.2,29.6,0,19-01-2015
5131,17.1,3.7,57.3,6.5,29.8,0,20-01-2015
5132,21.9,14.8,74.9,9.7,29.9,0,21-01-2015
5133,26.2,17.1,69,10.3,30,0,22-01-2015
5134,29,22.9,77.3,21.1,29.8,0,23-01-2015
5135,30.3,27.1,88.2,12.4,29.3,0,24-01-2015
5136,18.5,5.3,58.3,11,29.6,0,25-01-2015
5137,14.9,6,68.4,16.6,29.7,0,26-01-2015
5138,15.6,3.9,61.4,9.4,29.8,0,27-01-2015
5139,21,7.3,57,9.5,30,0,28-01-2015
5140,30.7,25.5,83,10.3,29.6,0,29-01-2015
5141,16.5,8,69.4,19.6,29.9,0,30-01-2015
5142,20.2,13.4,75.9,10.9,30,0,31-01-2015
5143,18.8,12.5,76.1,14.6,29.9,0,01-02-2015
5144,8.7,2,76.3,13.2,29.5,0,02-02-2015
5145,19.2,11.7,72.6,20.4,29.9,0,03-02-2015
5146,27,23.5,86.4,11.5,29.7,0,04-02-2015
5147,14.9,5.6,67.9,11.2,29.9,0,05-02-2015
5148,17.1,11.1,78.5,22.8,29.8,0,06-02-2015
5149,25.8,22.4,87.7,12.8,29.7,0,07-02-2015
5150,16.6,13.8,88.4,18.3,29.6,0,08-02-2015
5151,12.8,6.7,75.8,9.1,29.8,0,09-02-2015
5152,19.1,12.3,75.2,6.7,30,0,10-02-2015
5153,27.3,23.7,85.2,12.5,29.6,0,11-02-2015
5154,14.2,4.9,66.9,15.8,29.7,0,12-02-2015
5155,11,3.1,71.3,17.6,29.8,0,13-02-2015
5156,17.7,10.4,73.6,20.6,29.4,0,14-02-2015
5157,-5.4,-17.5,56.7,19.9,30,0,15-02-2015
5158,0.9,-12.5,53.5,5.6,30,0,16-02-2015
5159,12.7,0.8,60.7,9.1,29.6,0,17-02-2015
5160,16.7,10,76.9,8.8,29.5,0,18-02-2015
5161,2.5,-10.3,56.1,15.9,29.8,0,19-02-2015
5162,1.8,-10.5,57.5,14.4,30,0,20-02-2015
5163,17.7,12.4,79.7,8.6,29.8,0,21-02-2015
5164,20.5,14.1,77.3,11.4,29.9,0,22-02-2015
5165,2.2,-11,54.3,15.2,30.2,0,23-02-2015
5166,14.6,8.6,77.6,27,29.5,0,24-02-2015
5167,15.3,6.2,67.7,16.7,29.6,0,25-02-2015
5168,10.8,-1.6,58.4,8.1,29.9,0,26-02-2015
5169,8.7,-2.3,60.9,10.8,30.2,0,27-02-2015
5170,15.4,4.5,62.7,11.5,30.4,0,28-02-2015
5171,22.3,16.1,77.4,7.7,30,0,01-03-2015
5172,22.4,14.5,72.6,15.6,29.9,0,02-03-2015
5173,25.7,22.3,87.5,9.4,29.6,0,03-03-2015
5174,27.8,18.3,67.5,14.4,29.6,0,04-03-2015
5175,11.6,-2,55.1,11.3,30.1,0,05-03-2015
5176,15.2,5,64.4,17.7,30.1,0,06-03-2015
5177,27.1,21.4,78.4,13.9,29.8,0,07-03-2015
5178,31.1,22.6,72.3,12.6,29.8,0,08-03-2015
5179,35,28.9,79.5,10.4,29.9,0,09-03-2015
5180,31.4,29,92,3.5,29.8,0,10-03-2015
5181,40.1,31.4,72.5,11.7,29.8,0,11-03-2015
5182,33.7,17.7,53.8,6.9,30.3,0,12-03-2015
5183,33,25,72.6,14.5,30.1,0,13-03-2015
5184,36.9,34.2,90.9,8.8,29.6,0,14-03-2015
5185,37.4,27.8,69.3,14.2,29.7,0,15-03-2015
5186,36.7,33.6,88.4,5.7,29.6,0,16-03-2015
5187,37.3,27.4,72.1,13.6,29.6,0,17-03-2015
5188,29.7,8.4,42.6,14,29.9,0,18-03-2015
5189,28.2,13.3,54.3,7,30.1,0,19-03-2015
5190,34.4,24.1,66.8,8.9,29.8,0,20-03-2015
5191,37.4,30,78,13.2,29.6,0,21-03-2015
5192,22.3,8.3,57.5,12.9,29.9,0,22-03-2015
5193,20,4,51,8.2,30.1,0,23-03-2015
5194,25.3,11.3,55.5,6.8,30.1,0,24-03-2015
5195,34.2,31.8,91.1,10.2,29.7,0,25-03-2015
5196,36.5,33.5,89.6,10.3,29.6,0,26-03-2015
5197,27.5,17.3,66.2,14,29.6,0,27-03-2015
5198,22.8,1.4,40.9,12.9,29.9,0,28-03-2015
5199,31.3,20.4,64.9,14.1,29.8,0,29-03-2015
5200,39.1,29.6,70.4,19.8,29.4,0,30-03-2015
5201,34.2,25.4,71,7.1,29.6,0,31-03-2015
5202,34.7,13.5,43,6.8,29.8,0,01-04-2015
5203,42.8,36.7,80.7,8,29.5,0,02-04-2015
5204,42.3,38.5,87.6,7.7,29.5,0,03-04-2015
5205,35,26.2,74,12.7,29.8,0,04-04-2015
5206,32.4,27.2,82.4,7.4,29.9,0,05-04-2015
5207,28.6,24.4,65,6.7,23.7,0,06-04-2015
5208,38.3,28.7,69.3,14.1,30,0,07-04-2015
5209,36.4,30.7,81.9,28.1,29.9,0,08-04-2015
5210,38.8,37.6,95.1,19.7,29.7,0,09-04-2015
5211,45,42.3,91,11.4,29.3,0,10-04-2015
5212,43.8,28.1,55.5,14.3,29.8,0,11-04-2015
5213,45.2,33.3,66.7,6.3,29.9,0,12-04-2015
5214,51.6,44,76,15.3,29.7,0,13-04-2015
5215,48.8,30.7,55.8,7.4,29.9,0,14-04-2015
5216,48.2,23.1,38,6,30.1,0,15-04-2015
5217,44.7,32.9,64.2,7.9,30,0,16-04-2015
5218,47,43.1,88.4,3.6,29.7,0,17-04-2015
5219,54.2,35.2,55.7,8.3,29.8,0,18-04-2015
5220,45.1,31.1,59.4,24.3,29.8,0,19-04-2015
5221,45,43,93,18.4,29.2,0,20-04-2015
5222,44,37.5,79,18.4,29.3,0,21-04-2015
5223,40.5,32.9,74.6,14.7,29.3,0,22-04-2015
5224,34.7,23.9,66.1,16,29.5,0,23-04-2015
5225,37.5,21.5,54.3,13.5,29.7,0,24-04-2015
5226,39.5,25,57.1,8,29.7,0,25-04-2015
5227,46.5,31.2,56.3,10.9,29.6,0,26-04-2015
5228,47.6,35.4,63,11.1,29.6,0,27-04-2015
5229,53.6,37.8,56.7,11.4,29.7,0,28-04-2015
5230,51.8,39.6,63.7,6.6,29.5,0,29-04-2015
5231,50.4,39.1,66.8,7.9,29.5,0,30-04-2015
5232,56.8,40.2,55.8,5.1,29.7,0,01-05-2015
5233,53.1,37.7,57.7,7,29.7,0,02-05-2015
5234,55.8,41.5,60.5,4.6,29.8,0,03-05-2015
5235,56.9,45.9,66.5,6.1,29.8,0,04-05-2015
5236,53.6,41.9,65.2,6.1,30,0,05-05-2015
5237,51.5,39.7,67,4.2,30,0,06-05-2015
5238,53.7,42.3,66.5,4.6,29.9,0,07-05-2015
5239,56.1,49.8,79.6,6.3,29.8,0,08-05-2015
5240,58.3,51,77.5,5.4,29.8,0,09-05-2015
5241,63.6,59.3,86.3,7.5,29.8,0,10-05-2015
5242,55.3,53.4,93.6,13.8,29.6,0,11-05-2015
5243,53.7,48.8,85.5,10.5,29.5,0,12-05-2015
5244,48.6,37.1,67.1,11.4,29.9,0,13-05-2015
5245,51.1,33.2,51.8,6.1,30.1,0,14-05-2015
5246,49.7,40.6,72,11.5,29.8,0,15-05-2015
5247,57.5,49.7,75.9,4.3,29.8,0,16-05-2015
5248,57.6,50.1,76.4,8,29.9,0,17-05-2015
5249,58.9,53,81.5,8.6,29.7,0,18-05-2015
5250,56.7,46.3,70,12.6,29.7,0,19-05-2015
5251,46,31.4,59.1,12.3,29.8,0,20-05-2015
5252,53.5,34.3,50.5,9.8,29.6,0,21-05-2015
5253,51.6,32.8,50.4,10.9,29.8,0,22-05-2015
5254,49.6,34.4,57.7,9.2,30.1,0,23-05-2015
5255,57.8,42.9,58.8,5.2,29.9,0,24-05-2015
5256,59.8,50,70.3,8,29.8,0,25-05-2015
5257,62.8,56.3,79.5,8.4,29.7,0,26-05-2015
5258,59.7,55.2,85.7,9.3,29.7,0,27-05-2015
5259,62.8,52.9,71.5,9.1,29.9,0,28-05-2015
5260,59.9,52.1,75.4,11.7,29.9,0,29-05-2015
5261,66.6,62,85.4,9,29.7,0,30-05-2015
5262,46.3,43.2,80.8,13.6,27.6,0,31-05-2015
5263,49.8,42.2,72,6.3,28.8,0,01-06-2015
5264,54,46.9,78.3,6.8,29.9,0,02-06-2015
5265,55.1,45.4,70.1,12.3,29.9,0,03-06-2015
5266,56.4,50.2,79.7,11.2,29.8,0,04-06-2015
5267,61.6,57.3,86.2,6.9,29.7,0,05-06-2015
5268,56.3,44.6,64.2,7.8,29.9,0,06-06-2015
5269,55.7,47.5,74.2,10.5,29.6,0,07-06-2015
5270,60.9,59.6,95.9,6.2,29.4,0,08-06-2015
5271,62.2,57.5,85.5,4.7,29.4,0,09-06-2015
5272,64.1,59.2,84.6,8.8,29.4,0,10-06-2015
5273,61.1,54.3,78.3,8,29.6,0,11-06-2015
5274,61.5,57.3,87.1,9.9,29.6,0,12-06-2015
5275,62.9,56.4,80.7,5.4,29.8,0,13-06-2015
5276,60.8,57.3,89.4,9.6,29.7,0,14-06-2015
5277,63.1,61.9,96.2,5.1,29.6,0,15-06-2015
5278,65,60.2,88,6.6,29.6,0,16-06-2015
5279,63.6,48.5,58.1,14.2,29.9,0,17-06-2015
5280,66.7,55.7,68.2,4.8,29.6,0,18-06-2015
5281,63.8,54.4,71.5,8.2,29.8,0,19-06-2015
5282,61.5,52.2,71.8,11,29.7,0,20-06-2015
5283,69.4,58.5,71,7,29.5,0,21-06-2015
5284,68.5,59.1,72.4,5.7,29.6,0,22-06-2015
5285,68.7,62.9,83.8,11.1,29.4,0,23-06-2015
5286,64.2,55,72.5,7,29.8,0,24-06-2015
5287,64.9,56.5,75,7.7,29.8,0,25-06-2015
5288,66.2,54.3,68,6.4,29.8,0,26-06-2015
5289,59.7,54.6,85.7,23.6,29.6,0,27-06-2015
5290,56.2,54.8,94.6,14.4,29.5,0,28-06-2015
5291,63.4,56.7,81.2,6.5,29.6,0,29-06-2015
5292,60.7,58,91.9,10.9,29.5,0,30-06-2015
5293,63.4,57.8,84.2,8.3,29.5,0,01-07-2015
5294,63.5,51.9,66.9,8.2,29.7,0,02-07-2015
5295,63.2,47.3,57.6,6,29.7,0,03-07-2015
5296,65.9,51.6,60.8,3.8,29.7,0,04-07-2015
5297,69.2,59.6,71.8,5.7,29.8,0,05-07-2015
5298,68.8,62.4,80.3,8.1,29.8,0,06-07-2015
5299,71.2,67.3,87.2,11.2,29.6,0,07-07-2015
5300,63.4,54.2,72.4,7.2,29.8,0,08-07-2015
5301,63.8,57.1,79.7,5.6,29.7,0,09-07-2015
5302,66.9,56.5,69.5,6.1,29.8,0,10-07-2015
5303,70.4,59.9,70.8,5.5,29.8,0,11-07-2015
5304,72,62.5,73.4,4.4,29.8,0,12-07-2015
5305,70,64.4,82.6,7.3,29.6,0,13-07-2015
5306,70.6,67.3,90.1,4.8,29.3,0,14-07-2015
5307,62.6,51.1,66.2,10.3,29.6,0,15-07-2015
5308,65.3,54.8,69.6,8.8,29.8,0,16-07-2015
5309,65.1,61.8,88.1,9.9,29.6,0,17-07-2015
5310,70.1,67.4,91.7,5.4,29.6,0,18-07-2015
5311,75.8,68.2,78,11.6,27.7,0,19-07-2015
5312,71.9,62.6,72.9,10.2,25.8,0,20-07-2015
5313,73.4,55.9,57.3,11.6,29.4,0,21-07-2015
5314,69.9,48.8,48.3,12.8,29.6,0,22-07-2015
5315,69,50.6,53.9,7.3,29.7,0,23-07-2015
5316,69,56.2,64.5,8.2,29.7,0,24-07-2015
5317,71.3,63.1,75.6,7.7,29.6,0,25-07-2015
5318,73.8,63.3,70.5,5,29.6,0,26-07-2015
5319,76,63.5,66.1,4.5,29.7,0,27-07-2015
5320,77.9,62,59.3,5.1,29.7,0,28-07-2015
5321,77.5,67,69.9,5.5,29.6,0,29-07-2015
5322,77.2,59,55.5,12.3,29.5,0,30-07-2015
5323,72.3,57.4,61.1,11,29.5,0,31-07-2015
5324,67.6,56.5,68.8,9,29.5,0,01-08-2015
5325,65.5,59.1,80.6,10.2,29.5,0,02-08-2015
5326,63.9,54.7,75.3,10.3,29.4,0,03-08-2015
5327,64.9,57.1,76.2,6.9,29.6,0,04-08-2015
5328,65.8,52,62.2,9.3,29.7,0,05-08-2015
5329,63,53.4,71.8,4.6,29.7,0,06-08-2015
5330,65,57.3,76.3,6.8,29.7,0,07-08-2015
5331,65.5,58.2,76.7,9.5,29.8,0,08-08-2015
5332,67,56.4,70.2,5.8,29.8,0,09-08-2015
5333,65.8,61.3,85.4,5.3,29.6,0,10-08-2015
5334,70.8,61.8,74,9.7,29.5,0,11-08-2015
5335,68.5,52.9,60,10.4,29.7,0,12-08-2015
5336,67,56.6,69.9,9,29.8,0,13-08-2015
5337,69.5,65.6,88.6,7.6,29.8,0,14-08-2015
5338,71.9,65.6,82.1,3.5,29.8,0,15-08-2015
5339,70.3,65.7,87,4.9,29.8,0,16-08-2015
5340,74,67.6,81.2,6.4,29.7,0,17-08-2015
5341,71.9,67.9,87.5,6.1,29.7,0,18-08-2015
5342,73.4,70.1,89,8.3,29.6,0,19-08-2015
5343,72.7,68.6,86.9,10.8,29.5,0,20-08-2015
5344,67.9,55,64.4,11.4,29.8,0,21-08-2015
5345,66.2,57.5,73.7,4.4,29.9,0,22-08-2015
5346,67.8,61.4,80.4,7.7,29.7,0,23-08-2015
5347,69.6,61,75.3,10.2,29.5,0,24-08-2015
5348,64.5,53,65.7,10.7,29.6,0,25-08-2015
5349,63.3,54.7,74,9.7,29.7,0,26-08-2015
5350,61.3,54,77.4,6.9,29.9,0,27-08-2015
5351,62.6,55.6,79,4.1,29.9,0,28-08-2015
5352,65.7,59.8,81.8,4.3,29.9,0,29-08-2015
5353,69.7,62.7,78.5,4.4,29.8,0,30-08-2015
5354,70.6,65.3,84.6,6.1,29.7,0,31-08-2015
5355,71.4,66.3,84.3,4,29.8,0,01-09-2015
5356,75.4,67.6,78.2,4.8,29.7,0,02-09-2015
5357,75.5,69.3,81.6,5.7,29.7,0,03-09-2015
5358,72.8,65.1,77.6,14.2,29.8,0,04-09-2015
5359,72.7,66.9,81.7,11.1,29.9,0,05-09-2015
5360,73.6,69.3,86.7,5.4,29.8,0,06-09-2015
5361,76.2,69.9,81.1,8.1,29.7,0,07-09-2015
5362,74.8,71.2,87.2,4.1,29.7,0,08-09-2015
5363,73.1,63.8,74.2,7.7,29.6,0,09-09-2015
5364,67.4,51.7,58.2,7.1,29.7,0,10-09-2015
5365,65.8,53.7,65.8,7.3,29.6,0,11-09-2015
5366,58.9,52.3,78.4,9.6,29.6,0,12-09-2015
5367,57,49.4,76.1,11.6,29.5,0,13-09-2015
5368,63.8,48.8,60.7,11.3,29.8,0,14-09-2015
5369,68,59.3,74.3,7.4,30,0,15-09-2015
5370,72.1,61.6,70.1,5.4,30,0,16-09-2015
5371,68.8,62.6,82,3.9,29.8,0,17-09-2015
5372,65.9,62.8,90.5,2.7,29.7,0,18-09-2015
5373,68.4,63.5,85.1,13.4,29.5,0,19-09-2015
5374,58.7,47.4,67.1,4.7,29.9,0,20-09-2015
5375,61,52.9,75.3,9.5,29.9,0,21-09-2015
5376,61.6,56.6,84.2,4.6,29.9,0,22-09-2015
5377,60.6,58.4,93,2.4,30,0,23-09-2015
5378,65.2,60.3,84.4,9.8,30.1,0,24-09-2015
5379,64,54,70.3,13.9,30.1,0,25-09-2015
5380,61.3,52.5,72.9,14.8,30.1,0,26-09-2015
5381,65.3,58.3,78.7,8.5,30,0,27-09-2015
5382,66.6,63.9,91.7,8.2,29.8,0,28-09-2015
5383,66,62.7,90.2,6.4,29.7,0,29-09-2015
5384,58.9,44.3,60,12.5,29.8,0,30-09-2015
5385,52,34.2,51.8,14.8,30.1,0,01-10-2015
5386,50.2,30.8,48.4,16.6,30.1,0,02-10-2015
5387,51.8,38.6,60.9,27.6,30.1,0,03-10-2015
5388,54.3,45.9,73.4,16.7,30,0,04-10-2015
5389,55.8,49.8,80.3,3.6,29.9,0,05-10-2015
5390,58.8,52.4,79.3,5.7,29.8,0,06-10-2015
5391,59.8,51.5,74.3,6.4,29.8,0,07-10-2015
5392,54.6,46,72.5,14.3,29.8,0,08-10-2015
5393,56.6,52,84.5,11.7,29.6,0,09-10-2015
5394,53,42.6,67.8,9.4,29.8,0,10-10-2015
5395,61.2,51.2,69.9,17.5,29.5,0,11-10-2015
5396,63.8,55.2,74.3,9.8,29.3,0,12-10-2015
5397,59.8,52.2,76.5,16.3,29.2,0,13-10-2015
5398,51.9,42,69.4,9.8,29.5,0,14-10-2015
5399,53.5,44,71,17.2,29.6,0,15-10-2015
5400,48.7,39.7,71.1,14.6,29.7,0,16-10-2015
5401,38.8,28.1,66,9,29.9,0,17-10-2015
5402,38.5,25.5,60.9,7,30.1,0,18-10-2015
5403,50.8,39.3,64.6,15.5,29.9,0,19-10-2015
5404,57.3,46.6,67.6,10.4,29.8,0,20-10-2015
5405,51.4,46.2,83,12.9,29.9,0,21-10-2015
5406,55.4,45.5,72.2,11,29.8,0,22-10-2015
5407,43.4,31.7,64.1,8.3,30.1,0,23-10-2015
5408,51.9,48.8,89.2,11.9,29.6,0,24-10-2015
5409,52.5,44.3,74.3,14.4,29.8,0,25-10-2015
5410,45.8,36.9,71.7,6.6,30.2,0,26-10-2015
5411,47.3,39.3,74,14.6,30.2,0,27-10-2015
5412,52.2,51.1,96.3,13.9,29.4,0,28-10-2015
5413,48.6,41.2,77.2,20.4,29.2,0,29-10-2015
5414,44.7,36,71.3,10.1,29.7,0,30-10-2015
5415,45.6,39.3,78.3,4.6,29.8,0,31-10-2015
5416,52.3,37.5,64,14.3,29.5,0,01-11-2015
5417,49.6,44.4,82.9,6.1,29.8,0,02-11-2015
5418,54.4,47.3,78.1,5.6,29.9,0,03-11-2015
5419,50.4,33.6,63.2,8.3,29.9,0,04-11-2015
5420,51.4,21.1,36.5,2,29.8,0,05-11-2015
5421,56.4,53.6,91.6,10.3,29.5,0,06-11-2015
5422,48,39.6,73,12.1,29.8,0,07-11-2015
5423,43.8,36.4,74.9,9.3,30.1,0,08-11-2015
5424,43.6,35.9,74.9,5.5,30.1,0,09-11-2015
5425,47.3,45.5,94,14.6,29.8,0,10-11-2015
5426,48.4,47.5,97.1,5.5,29.7,0,11-11-2015
5427,49.3,45.9,88.1,16.7,29.2,0,12-11-2015
5428,44.9,35.4,69.1,24.4,29.4,0,13-11-2015
5429,39.4,29.3,67.2,13.5,29.8,0,14-11-2015
5430,46.1,38.8,76.1,7.6,29.9,0,15-11-2015
5431,44.4,41.9,90.7,8,30,0,16-11-2015
5432,42.8,37.9,83.4,21.7,30.1,0,17-11-2015
5433,49.7,46,87.3,12.5,29.8,0,18-11-2015
5434,52.9,47.5,83,12.1,29.6,0,19-11-2015
5435,41,24.8,53.5,16.9,29.9,0,20-11-2015
5436,40.8,33.1,74.5,10.6,29.7,0,21-11-2015
5437,36.8,29.1,73.9,19.1,29.6,0,22-11-2015
5438,33.5,28.1,82.7,9.4,29.9,0,23-11-2015
5439,35.6,30.6,83.5,8.1,29.9,0,24-11-2015
5440,38.9,35.2,88.3,6.2,30.2,0,25-11-2015
5441,47.5,40.2,75.9,7,30.1,0,26-11-2015
5442,44.8,41.5,88.1,13.5,29.9,0,27-11-2015
5443,34.1,27.7,78,6.6,30.1,0,28-11-2015
5444,32.5,25.7,76.3,7.5,30.1,0,29-11-2015
5445,35.7,28.5,75.9,14.6,30.1,0,30-11-2015
5446,44,43.8,99.2,11,29.6,0,01-12-2015
5447,42.6,33.1,73,6.2,29.5,0,02-12-2015
5448,41.4,32.7,71.4,12.8,29.8,0,03-12-2015
5449,42.2,33.3,70.7,14.2,30.1,0,04-12-2015
5450,39.7,35.5,86,9.7,30.4,0,05-12-2015
5451,36.3,1.7,4.3,6.8,30.1,0,06-12-2015
5452,39.5,32.6,80.2,5,29.9,0,07-12-2015
5453,41,35.5,82.7,7.1,29.8,0,08-12-2015
5454,45.6,22.3,43.1,7.7,29.5,0,09-12-2015
5455,44.5,13.4,27.2,6.3,29.5,0,10-12-2015
5456,48,40.3,75.4,14.8,29.5,0,11-12-2015
5457,44.1,31.6,63.6,7.4,29.8,0,12-12-2015
5458,43,18.8,41.6,17.9,29.8,0,13-12-2015
5459,48.1,3.5,6.5,12.4,29.2,0,14-12-2015
5460,43.6,34.4,71.5,15.2,29.5,0,15-12-2015
5461,38.6,36.1,90.3,12.3,29.7,0,16-12-2015
5462,43.9,37.7,80.1,11.7,29.4,0,17-12-2015
5463,34.8,23.7,64.3,17.9,29.6,0,18-12-2015
5464,29.8,18.3,61.7,21.9,29.8,0,19-12-2015
5465,35,24.2,64.9,12,30,0,20-12-2015
5466,43.7,41.1,91.4,11.2,29.6,0,21-12-2015
5467,46.1,45.1,95.9,3.6,29.6,0,22-12-2015
5468,43.9,43.3,97.8,10.4,29.6,0,23-12-2015
5469,48.6,41.2,77.5,15.2,29.5,0,24-12-2015
5470,43.6,37.7,80.8,5.5,29.9,0,25-12-2015
5471,39.1,35.3,86.8,17.7,30,0,26-12-2015
5472,37.5,34.1,87.3,11.7,29.8,0,27-12-2015
5473,28,22.8,81.9,27.2,30.1,0,28-12-2015
5474,36.9,35.8,95.8,21.4,29.6,0,29-12-2015
5475,37.4,33.7,86.6,11.9,29.8,0,30-12-2015
5476,35.5,29.4,80.2,17,29.8,0,31-12-2015
5477,30.8,24.8,77.7,20.9,29.7,0,01-01-2016
5478,32.1,25.2,75.5,19.6,29.6,0,02-01-2016
5479,32.2,23.9,72.9,18.4,29.6,0,03-01-2016
5480,11,-1.4,57.8,10,30.1,0,04-01-2016
5481,20.3,11.9,70.4,12.9,30.3,0,05-01-2016
5482,31.5,21.8,69,12.7,30.1,0,06-01-2016
5483,32.9,27,79.5,4.6,30,0,07-01-2016
5484,36.2,33.4,89.2,10.7,29.8,0,08-01-2016
5485,41.2,40.3,96.9,4.3,29.6,0,09-01-2016
5486,36.5,33.5,89.6,19.7,29.1,0,10-01-2016
5487,20.9,13.4,72.8,24.6,29.5,0,11-01-2016
5488,25.2,20.4,81.9,20.4,29.3,0,12-01-2016
5489,19.1,11.4,72.2,19.4,29.6,0,13-01-2016
5490,25.4,20.1,79.7,9.8,29.6,0,14-01-2016
5491,36.3,34.6,93.7,16.5,29.4,0,15-01-2016
5492,33.5,27.9,80.2,16.7,29.3,0,16-01-2016
5493,27.1,17.7,68,16.5,29.5,0,17-01-2016
5494,16,8.7,74.5,13,29.6,0,18-01-2016
5495,21.3,12.4,69.4,17.2,29.9,0,19-01-2016
5496,25.4,17.9,74,10.3,30,0,20-01-2016
5497,24.5,14.1,65.8,7.1,30,0,21-01-2016
5498,24.7,11.5,57.7,8.1,30,0,22-01-2016
5499,21.3,10.5,63.6,10.7,29.8,0,23-01-2016
5500,26.2,20.3,78.6,9.1,29.8,0,24-01-2016
5501,35,27.1,73.8,7.2,29.8,0,25-01-2016
5502,38.6,34,83.8,16.3,29.5,0,26-01-2016
5503,33.3,25.9,75.8,15,29.7,0,27-01-2016
5504,34.4,29.5,83.6,19.4,29.3,0,28-01-2016
5505,26.2,18.3,72.8,15.1,29.4,0,29-01-2016
